org.endeavour.mgmt.controller.ActorMaintenance,0.2918063480401229,1.6554851316876826E-4,0.2892408939025809,2.461529908761923E-4,2.3740179266562892E-4,9.822006190596381E-5,1.2890951519460803E-4,2.1157483262026304E-4,1.2345256868369998E-4,2.5048321845396224E-4,0.415698982914609,5.816631546924003E-4,7.535474330761915E-5,7.840105335467446E-5,1.767397254529003E-4,1.4501469020448008E-4,1.6178416735422956E-4,3.0244163420621294E-5,2.1959571895207637E-4,3.2323423237893124E-4
org.endeavour.mgmt.controller.ApplicationController,7.108545544244919E-5,1.1456869354916251E-4,0.20017063700009297,1.7035143377672234E-4,1.6429512238628477E-4,6.797369518753899E-5,8.921248798438872E-5,1.464214428581124E-4,0.15405788382594648,1.7334818987473633E-4,0.02422263666832534,0.010667372811569771,5.214963473990986E-5,5.425784915728138E-5,1.2231362913379834E-4,0.6091469296349002,1.1196355881382792E-4,2.0930627670787512E-5,1.519723381851237E-4,2.2369590040514461E-4
org.endeavour.mgmt.controller.AttachmentMaintenance,8.647063168783186E-5,1.3936503946107906E-4,0.2351696809819077,0.34566619121971176,1.998538650072157E-4,8.268538654551132E-5,1.0852093641994977E-4,1.7811174702024986E-4,1.0392707114582074E-4,2.108663071385425E-4,0.36659985114502164,4.896661827709802E-4,6.343649105407404E-5,6.600099079975125E-5,1.4878622791962703E-4,0.05006795410447718,1.3619606987659534E-4,2.5460687914999606E-5,1.848640344238004E-4,2.7211087969565556E-4
org.endeavour.mgmt.controller.ChangeRequestMaintenance,5.9826746857625216E-5,9.64229909495875E-5,0.1454295766156127,1.433707084235336E-4,1.3827361217238834E-4,5.72078356908697E-5,7.508277047619157E-5,1.2323081482529935E-4,0.09222185712119813,0.3399488435028307,0.42066254646320145,3.387871025059423E-4,4.389003315633409E-5,4.566434281623062E-5,1.0294126248300624E-4,8.446315761766533E-5,9.42304645688984E-5,1.7615577693600076E-5,1.279025441895593E-4,1.88266332730498E-4
org.endeavour.mgmt.controller.ci.ChangeProjectDescription,2.6211733323509015E-4,4.224554831704976E-4,0.6245500405379114,6.281462678462944E-4,6.058144957415491E-4,2.5064316746366375E-4,3.2895814335278897E-4,5.399078882103342E-4,3.1503281759313645E-4,0.06372265489706723,0.0010006265673997551,0.0014843189126534043,1.922942337800153E-4,2.0006796945533327E-4,4.5101381270340544E-4,3.700561838009377E-4,4.1284942571058806E-4,7.717866156804894E-5,5.603760116981452E-4,0.30362544718963835
org.endeavour.mgmt.controller.ci.CIMaintenance,3.817189919650827E-5,6.152179224306872E-5,0.08911527451595215,9.147634656952063E-5,8.822419173053797E-5,3.6500927293257276E-5,4.790586312226433E-5,7.862627484341248E-5,4.587793110946895E-5,9.308556284277816E-5,0.0038204340476555372,2.16159958633714E-4,2.8003627296700606E-5,2.913570906678483E-5,6.568071474810239E-5,0.7846052760319528,6.012287118542673E-5,1.1239455449726805E-5,8.160702829788798E-5,0.12138567525081032
org.endeavour.mgmt.controller.ci.CreateProject,0.05272451084897155,4.3907448542481207E-4,0.6622322735397537,6.528569525391091E-4,6.296466694770286E-4,2.6050323445544674E-4,3.418990480013119E-4,5.611473578556328E-4,3.2742591299450536E-4,6.643417578634758E-4,0.0010399902775226322,0.0015427106257171754,1.9985890847827692E-4,2.0793845561979475E-4,4.6875627284096225E-4,3.84613846792209E-4,4.290905346792403E-4,8.021479768577268E-5,5.824206781131309E-4,0.2762307257952142
org.endeavour.mgmt.controller.ci.DeleteProject,3.1354385289913934E-4,5.05339796635444E-4,0.7772686978768006,7.513864061332349E-4,7.246732171145319E-4,2.998184952496711E-4,0.015485541843479184,6.458359597618687E-4,3.7684117337342254E-4,7.646045032435646E-4,0.0011969460599325161,0.0017755371804694738,2.3002170137141595E-4,0.04551545034717659,5.395011722438254E-4,4.426599348698283E-4,4.938490637259603E-4,9.232084964003916E-5,6.703198587119152E-4,0.1519071107071676
org.endeavour.mgmt.controller.ci.RenameProject,2.9154388806885696E-4,4.698823713007553E-4,0.722731242082795,6.986649945793591E-4,6.738261501331365E-4,2.7878157715999403E-4,3.658885696008806E-4,6.005205492713836E-4,3.5039991967266977E-4,7.109556371442982E-4,0.0011129617273462507,0.0016509557059356625,2.1388211102836842E-4,2.2252856372811827E-4,5.016467965145129E-4,4.116004740994588E-4,4.5919789154388603E-4,8.584310999882859E-5,6.232865229269976E-4,0.2675463913571514
org.endeavour.mgmt.controller.CommentMaintenance,7.658864102588165E-5,1.2343819827032013E-4,0.21198064373334308,0.007556537327843488,1.7701427208177304E-4,0.07380321484000174,9.611900458025275E-5,1.577568752391359E-4,9.205013296992725E-5,0.007559766082243448,0.055589859426607734,4.337064129489615E-4,5.618687578022769E-5,5.845830073224727E-5,0.6194636051497843,1.0812753155518326E-4,1.2063138317957161E-4,2.255100314328236E-5,1.6373750133102195E-4,0.0223600073073385
org.endeavour.mgmt.controller.DefectMaintenance,7.060230832086181E-5,1.1379000353208696E-4,0.18181836419067735,1.6919360473314056E-4,1.6317845632600968E-4,6.751169779342922E-5,8.860613670604314E-5,1.4542625898800494E-4,0.32632686488726026,1.7216999275341147E-4,0.48963253698664716,3.9980698805466375E-4,5.179518887247332E-5,5.388907437092461E-5,1.2148229904694614E-4,9.967605141672358E-5,1.1120257513823798E-4,2.078836829509363E-5,1.5093942649738062E-4,2.22175504570034E-4
org.endeavour.mgmt.controller.DependencyMaintenance,6.942269378279518E-5,0.518056012027426,0.17878056569955572,1.663667391442128E-4,0.010185177056498157,6.638372078955046E-5,8.712571645483326E-5,1.4299649523949863E-4,8.343754515342996E-5,1.692933980456611E-4,0.2842988934711624,3.931270628971663E-4,5.0929801334176315E-5,0.006736138679398062,1.1945258798675983E-4,9.801067641490509E-5,1.0934461641956032E-4,2.044103883736356E-5,1.4841754943559142E-4,2.1846342402442295E-4
org.endeavour.mgmt.controller.DocumentAssignmentMaintenance,9.928047853533785E-5,1.600107173813928E-4,0.2700079554081948,2.3791887889395788E-4,2.294604187313378E-4,9.493448334867346E-5,1.2459733771543277E-4,2.0449740139256777E-4,1.1932293259267498E-4,0.4924525619821012,0.23453737391420748,5.622058264079517E-4,7.2834037007936E-5,7.577844434005466E-5,1.708275702281827E-4,1.4016377535691968E-4,1.5637229343709602E-4,2.9232459977457972E-5,2.1224997948234904E-4,3.124216606672254E-4
org.endeavour.mgmt.controller.DocumentMaintenance,9.061953081824162E-5,1.4605183565700598E-4,0.2551769429573764,2.1716350984849877E-4,2.0944294179031208E-4,8.665266794082628E-5,1.1372781891815339E-4,1.866576273718105E-4,1.089135379575765E-4,0.3317222195625981,0.41036062424309566,5.131605826641577E-4,6.648020193525094E-5,6.91677475122942E-5,1.559250569021792E-4,1.2793628463461207E-4,1.4273081751110057E-4,2.6682302975376697E-5,1.9373389250965125E-4,2.8516687998278206E-4
org.endeavour.mgmt.controller.EventMaintenance,8.94490387048925E-5,1.44165349154228E-4,0.2389643815004425,2.1435850552669627E-4,2.0673766060701058E-4,8.553341402823616E-5,1.1225884734094347E-4,1.8424665394519479E-4,1.0750675030302564E-4,0.004523647601112859,0.08214631503762161,5.065323160039078E-4,6.562150678028325E-5,6.827433852826791E-5,0.6718147477800523,1.262837886348661E-4,1.4088722712037448E-4,2.633765955340498E-5,1.9123151811835363E-4,2.814835064208762E-4
org.endeavour.mgmt.controller.ExtensionsMaintenance,7.520247186073954E-5,1.2120410425910515E-4,0.19366492034049973,1.802175821381951E-4,0.021892475000556487,7.191048953396513E-5,9.437935757060972E-5,1.5490165136890476E-4,9.038412800808148E-5,1.8338789967687716E-4,0.10888040606282928,4.2585680955736874E-4,5.516995586039386E-5,5.740027054870789E-5,0.6734079967825987,1.061705435718859E-4,1.1844808939772402E-4,2.2142855083967963E-5,1.6077403478451698E-4,2.3665157029485688E-4
org.endeavour.mgmt.controller.GlossaryTermMaintenance,0.35744745832861047,1.4416534915422802E-4,0.26049197242152117,2.143585055266963E-4,2.067376606070106E-4,8.553341402823617E-5,1.1225884734094349E-4,1.842466539451948E-4,0.05177372496089178,2.181294168971298E-4,0.3275608515379182,5.065323160039079E-4,6.562150678028327E-5,6.827433852826792E-5,1.539110423985776E-4,1.262837886348661E-4,1.408872271203745E-4,2.6337659553404983E-5,1.9123151811835365E-4,2.814835064208762E-4
org.endeavour.mgmt.controller.HomeController,6.44679319190355E-5,1.0390320621579142E-4,0.0015573957526157352,1.5449299110025422E-4,0.0032520841678915845,6.164585323903992E-5,8.090747348958936E-5,1.327907031179669E-4,7.748253038512669E-5,1.5721077164906327E-4,0.45639940733722256,3.65069220818191E-4,0.071418219786128,4.920684975250398E-5,1.109271463014233E-4,9.101556378990045E-5,1.0154059001375504E-4,1.898214298979132E-5,1.3782485166219589E-4,0.4656654251296985
org.endeavour.mgmt.controller.IBasicInfoMaintenance,2.3808642867711769E-4,3.837247847051765E-4,0.5902113107589136,0.34437037825742367,5.50273451784932E-4,2.2766421387410816E-4,0.05759876934474613,4.904091588758559E-4,2.8615062396338556E-4,5.805948796140522E-4,9.088891716213974E-4,0.0013482366258266271,1.7466470763619687E-4,1.8172574759709243E-4,4.0966488795418984E-4,3.361294505923711E-4,3.749994101331492E-4,7.010292557164153E-5,5.090007657825399E-4,7.492244047066921E-4
org.endeavour.mgmt.controller.IPrivileges,1.4107992376771356E-4,2.2737903909426634E-4,0.3497342002707463,3.380883915191055E-4,3.2606871824053714E-4,1.3490416113366035E-4,1.7705578343175032E-4,2.905956762576437E-4,1.6956072817399544E-4,0.013925449104446685,5.385691900126804E-4,7.989078648847018E-4,1.0349890069392655E-4,0.5637363305070212,2.4275004452801348E-4,1.9917606194163036E-4,0.06812927471992229,4.1540021623632415E-5,3.016122743043613E-4,4.439586182557137E-4
org.endeavour.mgmt.controller.IReportConstants,1.4401378994799853E-4,0.014095956752185607,0.3362114197994246,3.4511920122848707E-4,3.328495695434474E-4,1.377095975512574E-4,1.807377954513312E-4,2.9663883820401027E-4,0.3883608641955844,0.028078888783908813,0.03520939212813296,8.155217721179385E-4,0.007037575835435197,1.0992232437608884E-4,2.47798219540328E-4,2.0331808226916494E-4,0.04181837732507533,4.240387851634342E-5,3.0788453493158814E-4,0.14602360757657507
org.endeavour.mgmt.controller.ITaskMaintenance,1.3467801172888606E-4,0.12338567305053277,0.3857244615270124,0.0845960074870343,3.112724013937395E-4,1.2878249229386507E-4,0.013134138414391617,2.7740905190613E-4,1.6186641676511814E-4,0.03274121691115269,0.2987118222490641,7.626550959468593E-4,9.88023369259392E-5,1.0279654536509928E-4,2.3173455493185696E-4,1.9013786859181097E-4,2.1212538336122115E-4,3.9655022274161925E-5,2.8792573976166877E-4,0.05876683943956533
org.endeavour.mgmt.controller.IterationMaintenance,4.533548046987167E-5,0.054627240996090086,0.13202521680792853,0.0743023195204643,1.047809044181874E-4,4.335092335638989E-5,5.689618194764662E-5,9.338178143120405E-5,0.045879993527211095,0.10921890185774313,0.5828116415006215,2.5672591066423615E-4,3.3258966022609296E-5,3.4603501454648944E-5,7.800677522962196E-5,6.400444673537037E-5,7.140591141110563E-5,1.3348723111992617E-5,9.692192202848505E-5,1.426643616600057E-4
org.endeavour.mgmt.controller.ITestMaintenance,2.25183425155829E-4,3.6292896582643125E-4,0.005439909416321761,0.011378560675605337,5.204515911879066E-4,2.1532603832327568E-4,2.826059632868512E-4,4.6383162088258867E-4,2.7064279964457183E-4,5.491297607589921E-4,0.4235776680054711,0.001275169454265314,1.6519882018432923E-4,1.7187718976797726E-4,3.8746325503797793E-4,3.179130427580382E-4,0.4122337882034517,6.6303724161761E-5,4.814156627184023E-4,0.14161463238518987
org.endeavour.mgmt.controller.ProjectMaintenance,5.5362779068022066E-5,8.922839742103608E-5,0.15589690863151862,1.3267311482215816E-4,1.2795633798800825E-4,5.293927774228715E-5,6.948047574073635E-5,1.1403595772608582E-4,6.653925577650595E-5,1.3500704860287956E-4,0.330648838484403,0.005643145505221653,4.0615181947045615E-5,4.225710163779659E-5,9.526030866081702E-5,7.816094606819386E-5,8.71994662156712E-5,1.6301192814766237E-5,1.1835910638858323E-4,0.506489731430236
org.endeavour.mgmt.controller.ProjectMemberAssignmentsController,5.536277906802206E-5,0.01607813932082368,0.1772154565293888,1.3267311482215814E-4,1.2795633798800822E-4,5.2939277742287146E-5,6.948047574073633E-5,1.140359577260858E-4,0.1546260115153354,0.03744246586987571,0.12012817799293483,0.11490070348180638,4.061518194704561E-5,4.225710163779658E-5,9.5260308660817E-5,0.013402253382237063,8.719946621567119E-5,1.6301192814766234E-5,0.04275545490212897,0.32261725581110556
org.endeavour.mgmt.controller.ProjectMemberMaintenance,6.407030090739565E-5,1.0326234283192955E-4,0.16808077762422885,1.535400955673308E-4,1.4808145862452648E-4,0.08641170370286709,8.040844521963814E-5,1.3197166487607825E-4,7.700462678213619E-5,1.56241113148927E-4,0.2099527935730656,3.6281751459353936E-4,4.700318467681296E-5,4.890334739304763E-5,1.1024296003874699E-4,9.045418994669727E-5,1.0091429898303942E-4,1.886506324959425E-5,1.3697476335372682E-4,0.533723969729645
org.endeavour.mgmt.controller.ProjectPlanMaintenance,2.5022810824331506E-5,0.3240351911151839,0.06684879567869408,0.19156622203326945,5.783357145627019E-5,2.3927439236646722E-5,3.14037125612653E-5,5.1541852583760786E-5,3.0074343046283807E-5,0.0012654622095161414,0.21207729226147207,0.002550582987494941,0.12287142746490656,0.009654634242645134,4.305565440922534E-5,0.0578485366354076,3.941232329425731E-5,0.007234018987654755,0.003666821420593242,7.874325575009045E-5
org.endeavour.mgmt.controller.SecurityGroupMaintenance,8.301540097265354E-5,1.3379623123603492E-4,0.22976851269652251,1.9894073257630373E-4,1.91868018258542E-4,7.938140828477836E-5,1.0418461013853914E-4,1.7099468117921196E-4,9.977430851008653E-5,2.0244042048778215E-4,0.26004670667362817,4.70099890703144E-4,6.0901668443497275E-5,0.5075354293688612,1.4284096379157789E-4,1.1720080508026557E-4,1.307538887020312E-4,2.4443318789825795E-5,1.7747715777672275E-4,2.612377560569517E-4
org.endeavour.mgmt.controller.SecurityMaintenance,2.3736305804623948E-5,3.825589255626034E-5,0.06569691428021719,5.688243398333512E-5,5.48601572979471E-5,0.5392909793572629,2.978914439259912E-5,4.889191638995963E-5,2.8528122137486884E-5,5.788308761524327E-5,0.09948963934687147,1.3441403201950284E-4,1.7413402925836163E-5,1.8117361587998228E-5,4.084202157983907E-5,0.1542733796426901,3.7386006102621274E-5,6.988993402156063E-6,5.074542845021603E-5,0.14060435306671273
org.endeavour.mgmt.controller.servlet.CreateProjectPlan,4.436731166029013E-5,0.04491837919167976,0.14201912409779063,0.1517314626734802,1.0254323973599989E-4,4.2425136060761495E-5,5.5681126803749E-5,9.138755246907945E-5,0.03422236956403622,0.03427723913442551,1.6937113705324384E-4,2.512433610862801E-4,0.15165768814359878,0.002169429865358806,7.634088957162065E-5,0.4229045757592004,6.988099151323626E-5,1.306365240730779E-5,9.48520910506258E-5,0.015088575081017673
org.endeavour.mgmt.controller.servlet.DownloadAttachment,1.3918953320503501E-4,2.2433228957686202E-4,0.3785465363317676,3.335581997837372E-4,3.2169958327586635E-4,1.3309652227008235E-4,1.74683336855878E-4,2.8670185983584634E-4,0.01356671870927829,3.394260257660805E-4,5.313526698519118E-4,7.882029548741583E-4,1.0211207441918639E-4,1.0624008314929345E-4,2.3949733229929754E-4,0.6031708571357782,2.1923128142420256E-4,4.098340901176235E-5,2.975708417482185E-4,4.380098258282934E-4
org.endeavour.mgmt.controller.servlet.DownloadDocument,1.2130930261177307E-4,1.9551465527069563E-4,0.37663118163633613,2.907094496581005E-4,2.8037418618400594E-4,1.1599899737325909E-4,1.522435867405973E-4,2.4987225600471173E-4,1.4579887156020092E-4,0.08788190869239275,4.630953228766732E-4,0.012365095417881774,8.899479903985255E-5,0.029287954257214848,2.0873160279811105E-4,0.490653341073071,1.910689205421758E-4,3.5718697026926316E-5,2.5934501293929814E-4,3.8174326247695454E-4
org.endeavour.mgmt.controller.servlet.ExecuteReport,3.0185450991615204E-5,4.865000389709078E-5,0.09081143633442999,7.233736948877972E-5,6.976564100328075E-5,0.0959228464202156,3.788284350338043E-5,6.217583132872246E-5,0.552153147191272,7.36099003288425E-5,1.1523222763777889E-4,0.030682655925026524,2.2144617824761962E-5,2.3039841785546817E-5,5.193878318489479E-5,0.22960699765024456,4.754376962749871E-5,8.887900230052087E-6,6.453294190514326E-5,9.498935607399242E-5
org.endeavour.mgmt.controller.servlet.GetResource,1.5590145866056608E-4,2.512669621370076E-4,0.4164929683229931,3.7360718652511456E-4,3.6032475379685786E-4,1.4907688449524703E-4,1.956568600557766E-4,3.2112499496110634E-4,1.873743913939035E-4,3.801795386894553E-4,5.951500402768982E-4,8.828393023233769E-4,1.1437225905023417E-4,1.189959011271081E-4,2.682528103300237E-4,0.5780375518457613,2.4555349652413287E-4,4.590412151468593E-5,3.3329897166234313E-4,4.90599897721485E-4
org.endeavour.mgmt.controller.servlet.SecureServlet,9.696365688778386E-5,1.5627668729472374E-4,0.3057120408617514,2.323667742192499E-4,2.241057017394738E-4,0.331465692706383,1.2168971867989437E-4,1.99725224491283E-4,1.1653839773387156E-4,2.3645448004114554E-4,3.7015641032457267E-4,5.49086121021567E-4,7.113437282311167E-5,7.401006909796202E-5,1.66841116712421E-4,0.18682589212190118,1.5272317006604199E-4,2.855028764019508E-5,2.0729688745043902E-4,0.17299245523374082
org.endeavour.mgmt.controller.servlet.StoreUser,1.7567585649876804E-4,2.8313743285345895E-4,0.4693205539222016,4.2099517894694327E-4,4.0602801464988483E-4,0.228478332558034,2.2047379649599327E-4,3.618561944040639E-4,2.1114078711558266E-4,4.2840116222382803E-4,6.706383248059134E-4,9.948178286394932E-4,1.2887913134985358E-4,1.3408923194145264E-4,3.02277750431648E-4,0.27929399800142085,2.7669927650943556E-4,5.1726558129733246E-5,3.7557430712963E-4,0.017464704686217667
org.endeavour.mgmt.controller.StandardReportController,4.955263306945937E-5,7.986416345443878E-5,0.11806963931123962,1.1874949718270229E-4,1.1452773094069366E-4,4.7383470430605214E-5,6.218872278145531E-5,1.0206824991538481E-4,0.8038565683042895,1.2083849210296098E-4,1.8916597587020947E-4,0.05752431094447497,3.635274893983361E-5,3.7822354428122733E-5,8.526304496660364E-5,6.995820560453281E-5,7.80481620680363E-5,1.4590434940994336E-5,0.01918717240731372,1.559351459862651E-4
org.endeavour.mgmt.controller.TaskMaintenance,5.139127490406313E-5,0.29939509166990635,0.14471348843114026,0.03475432673652799,1.1877726248495354E-4,4.914162586263444E-5,6.449622452785661E-5,0.010000475777410641,0.06932410811570801,1.2532218334293012E-4,0.4330858231952485,0.0027646737593782066,3.770161136879747E-5,3.922574631321749E-5,8.842671542588181E-5,7.255399266024797E-5,8.094412555177438E-5,1.5131810492722798E-5,0.00505717864927872,1.617210924665158E-4
org.endeavour.mgmt.controller.TestCaseMaintenance,8.611221917502147E-5,1.387873846779905E-4,0.23833982963425546,2.0636204566539735E-4,1.9902548981723563E-4,8.234266351243042E-5,1.080711274992144E-4,1.7737349083355938E-4,0.04569744610989086,2.099922864273094E-4,0.38994975692929507,4.8763656319286957E-4,6.317355285507202E-5,6.572742299414167E-5,1.4816952320983876E-4,1.2157288040908683E-4,0.2529748077500336,2.535515579437812E-5,1.8409779065047747E-4,0.07073435997981084
org.endeavour.mgmt.controller.TestPlanMaintenance,0.0012005449442545845,3.938072169484557E-5,0.0676285854179079,5.8554935000636196E-5,5.647319778276522E-5,2.336461287831718E-5,3.0665027698080515E-5,5.032947407119323E-5,0.05295434956882947,5.958501061926564E-5,0.25648541516568624,0.018956137782301433,0.0023701468558825515,1.8650062169967273E-5,0.014155371594318863,3.449613075524893E-5,0.5104705400618217,7.194489154648671E-6,5.223748451679065E-5,0.07534797746265545
org.endeavour.mgmt.controller.UseCaseMaintenance,0.19020200798727502,0.02439632488399281,0.12272117057278349,1.1008471871537028E-4,1.0617100151858484E-4,4.3926047165369056E-5,5.765100667442555E-5,0.0067279719656101735,0.10397771449547828,1.1202128622639478E-4,0.5175767657643189,2.6013181697887277E-4,3.370020283466931E-5,3.506257581846362E-5,0.03324579824718736,6.485357469731548E-5,7.23532324039428E-5,1.3525816652032421E-5,9.820775634653048E-5,1.4455704732229134E-4
org.endeavour.mgmt.controller.UseCaseTaskMaintenance,4.6975618749412516E-5,0.3822038011430658,0.14584605151272387,0.09281820524844636,1.0857164779445732E-4,4.491926471096113E-5,5.8954561058331716E-5,9.676012953184497E-5,5.6458919943060227E-5,0.015942344939150924,0.3122129168667553,2.6601369120756184E-4,3.446220248875597E-5,3.585538026466032E-5,0.004603054810775532,6.631998728029251E-5,7.398922071933471E-5,1.3831650645395963E-5,1.0042834465372301E-4,0.045370084860034625
org.endeavour.mgmt.controller.WorkProductMaintenance,6.896181165283758E-5,1.111460089363225E-4,0.2008294175019071,0.06987247327885777,1.593868846300874E-4,6.594301373880244E-5,8.654730781659433E-5,1.42047172680673E-4,8.2883621480444E-5,0.026723297500739696,0.42846469911985335,3.905171780278338E-4,5.0591689485756084E-5,5.263692201144871E-5,0.020035005571789066,9.736000490039982E-5,1.0861870134814987E-4,2.0305335236644962E-5,1.4743223767974141E-4,0.25249072913722714
